,review,name,link
87,"友人が素敵なお店に連れて行ってくれました☆
日本酒好きの方にオススメしたい【和食日和 おさけと 神保町】
ソムリエが厳選した常時50種類以上の日本酒と、旬の食材を使った日本酒に合うお料理が楽しめるお店です♪

店内は、テーブル席、半個室、完全個室とあり、用途に応じて使い分け可能。
今回は半個室をご用意頂きました。

今回はアラカルトでお願いしました☆

お通しは、甘鯛のお出汁ともずく酢。
優しい甘鯛のお出汁は柚子が効いていて染み渡ります。
太くて立派なもずくは酸味まろやか。
お通しからハイレベルで美味♡

☆新政　NO.6　MS-type

貴重なスパークリングを頂くことが出来ました！！
出逢えたことに感激♡
微炭酸でヨーグルトのように甘酸っぱい感じでさっぱり飲みやすい。
これは美味しい～♡

コースターも素敵☆

☆鰻巻き

お出汁が効いたふわふわ卵×香ばしいふわふわ鰻がたまりません♡
甘めのタレもgood♪

☆神田限定日本酒　利他　特別純米

スタッフの方オススメの神田のお酒。
フレッシュで若々しく力強さを感じます♪

☆お造り５種盛り

美しく盛り付けられているのは、マグロの脳天、サーモン、戻りガツオ、カンパチ、マダイ。
どのお魚も脂がのっていてとても美味しい♡
白ワインが入っている新潟のコトヨ醤油で頂きました。

☆黒龍　大吟醸

ふわりと甘い香り。
とても爽やかな飲み心地でグイグイ飲めちゃう♡

☆神威豚のロース 　銘酒宝山の塩麴焼き

しっとり柔らかに焼き上げられて美味♡
しっかりした味付けでお酒が進みます♪

☆醸し人九平次　純米大吟醸

華やかな香り。
滑らかで芳醇な味わいで美味しい♡

☆野菜の天ぷら

この日は、ししとう、椎茸、茄子、ミョウガ、三つ葉、山エノキ。
サクサクに揚がった天ぷらは、塩か天つゆをお好みで♡

☆悦凱陣　情熱神力　純米無濾過生原酒

スタッフの方からオススメされたガツン系の日本酒。
熟成された香りで、濃厚な味わい。
個性的な日本酒です。

☆鯛茶漬け

〆は鯛茶漬けをサラサラっと頂きました。
鯛のいいお出汁が出ていて優しい味わい。
キャビアの塩味がいいアクセントになっています。
〆に最高♡

☆而今　特別純米　火入れ

最後は王道で〆ました♪
バランスの取れた素晴らしい味わい♡

楽しいお話とともに日本酒を薦めて下さるので、ついつい飲み過ぎちゃいました♡
入手困難な貴重なお酒も頂き大満足！！
お料理も日本酒と相性バッチリの美味しい和食が揃っています。
お得な飲み放題コースもあるみたいなので、また是非伺いたい。
日本酒好きの方にオススメしたいお店です☆",,
88,"神田小川町と神田錦町の間を通る五十通り。
かつては、毎月5と10の付く日は必ず縁日が出る程の賑わいがあったそうです。
今ではビルが立ち並び、ちょっと殺風景な感じにはなったものの
明治2年創業の神田錦町 更科など、昔ながらの佇まいも残っております。

その更科の並びに、杉玉のぶら下がった和風モダンな佇まいの 和食日和 おさけと があります。
日本酒常時60銘柄以上！ということで、何やら、日本酒にこだわりがありそうです。

店内、カウンター席がないようなので、
夜に一人でフラっと立ち寄るのもどうかと思い、
この度、ランチタイムでの訪問と相成りました。

平日11時50分頃、外に出ているメニューを見てみると、
ランチメニューは、1300円からとなってます。(;´-`).｡ｏO(え?)
どうしようかな？なんて考えている間に、
次々とお客さんが入っていきます。(ﾟДﾟ≡ﾟДﾟ)?なになに
ついつい勢いで店内へ入ってしまいました。
手前のエリアは満席で、奥の8人用の個室に案内していただきました。

おさけと名物！ 宇和島流 鯛めし膳：　1300円

注文後、14分くらいで豪華な御膳が出てきました。
お盆のセンターには、高知県産の真鯛。
その周囲に、ご飯、味噌汁、お新香、小鉢、サラダ、卵黄と特製ダレ、薬味、
そして、山ぶどうの甘酒という陣容です。

サラダの上には、クリームコロッケと鶏の唐揚げが乗ってます。
小鉢は、がんもの煮物です。
味噌汁は、巻き麩、ワカメ、ネギ入りです。
鯛をご飯の上に敷き詰めていきます。
ご飯が完全に埋まって、真鯛が重なるくらいの量があります。
その上に、刻みネギ、胡麻、刻み海苔を乗せて、
黄身とあわせた特製タレを回し掛けしていただきました。
新鮮な鯛と生卵の組み合わせが旨いんですよねぇ～

ちょい高だけど、満足度の高い鯛めし膳でした。

和食日和 おさけとって、日本橋、日本橋室町、大門浜松町、神楽坂などもあるんですね。
神田御茶ノ水 にもあったようで。。

ググってっみたら、ネットに情報満載でした。
オーナーの山口直樹さんは、ソムリエや酒匠などの資格を持ち、
さらにバーテンダーや日本酒学講師などの肩書きも持つそうで。
『おいしいお酒の選び方』なんて著書も出しているようです。

平日ランチゆえ、肝心の日本酒はお試ししてないので、
日本酒女子とのデート用にでも BMしておこうかな？なんてね。(ﾉ≧ڡ≦)",,
89,"★3.4【FILE 1055】2012/11/20 (火) 21:33　訪問

西新橋の
外堀通りから2本裏手の通り沿いの新橋東和ビル1階ある
刀削麺専門店です。

この通り沿いには
長安刀削麺、
西安刀削麺酒楼 西新橋店、
XI’AN 新橋店
上記の3件の刀削麺のお店が隣接してあります。

1年半前の2011/05/07 (土)の自分のレビューで
千代田区 日比谷駅 XI’AN 有楽町店 マーラー麺(麻辣麺) 700円
が辛いというより酸っぱいとレビューしていたので、
疑問を持ちXI’AN 新橋店を訪問してみました。

店内は
木目を基調とし明るい照明の
落ち着いた雰囲気です。

総席数は52席とわりと広く
ゆったり落ち着き居心地が良好です。

訪問時
3割程の席の埋まり具合で、
テーブル4席に案内され
広々と快適でした。

20分後にはラストオーダーとなり、
閉店したので、その後の混雑もありません。

客層は男性9割、女性1割です。

接客は
男性スタッフ1名が
迅速に行います。

メニューは
◆刀削麺
・しびれる辛さのマーラー麺 850円
・担々麺　850円
・西安風サンラー麺　850円
・ニンニク風味のユーポー麺　850円
・豆板醤で和えたネギチャーシュー麺　850円
・スペアリブのせ刀削麺　1050円
・あっさりスープの野菜麺　850円
です。

しびれる辛さのマーラー麺 850円
をオーダーしました。

オーダーから9分後に
しびれる辛さのマーラー麺が提供されました。

しびれる辛さのマーラー麺は
白い陶器に
ラー油ベースの麻辣スープ、
たっぷりの刀削麺が入り
挽肉、山椒、パクチー、唐辛子、ウドが
盛り付けられ提供されます。

挽肉の上の山椒は要注意で、
直接食べると舌が痺れて
酸味だけを感じるようになるので、
全体をよくかき混ぜてから頂いて見ると、

激辛とはいえないのですが、
決して酸味だけの味わいではなく、
しっかり辛さもあり、
コクや深みはさほどないのですが、

刀削麺が非常にとろとろで柔らかく、
口に入れるととろける感覚が魅力的で
とてもおいしくスープまで完食しました。

店内は
席が広く開放的で広々し
居心地が快適です。

しびれる辛さのマーラー麺 850円　は
トロトロにとろける非常に柔らかい刀削麺が魅力的で
コクや深みは薄いですが、
適度な唐辛子の辛さと山椒の痺れで
バランス良くおいしいです。

他店の麻辣刀削麺との特徴比較は以下となります。(2012/11/16更新)
★3.6 港区 赤坂駅 ミスター チンズ ダイニング 元祖・麻辣刀削麺(激辛) 892円
世界一超激辛　+105円　をオーダーすれば
辛さの朝天唐辛子(辣、ラー)と痺れの四川山椒(麻、マー)が
バッチリ効いてとてもスパイシーで抜群においしいです。
36席でシックな照明で、若干広くゆったり感があります。
★3.6 港区 赤坂駅 湧の台所 元祖・麻辣刀削麺(激辛) 892円
世界一超激辛　+105円　をオーダーすれば
辛さの朝天唐辛子(辣、ラー)と痺れの四川山椒(麻、マー)が
バッチリ効いてとてもスパイシーで抜群においしいです。
26席で小じんまりですが明るい照明です。
★3.5 港区 赤坂見附駅 唐朝刀削麺 赤坂見附店 しびれる辛さの麻辣刀削麺 850円
名前に反してさほど痺れがないので、
オーダー時に辛口でオーダーすると
程良い辛味と痺れで食べやすく美味しいです。
★3.5 港区 内幸町駅 西安刀削麺酒楼 西新橋店 麻辣刀削麺 850円
激辛ではないですが、
適度な唐辛子の辛さと山椒の痺れが刀削麺のもちもち食感と相まっておいしいです。
★3.4 港区 新橋駅 XI’AN 新橋店 しびれる辛さのマーラー麺 850円
トロトロにとろける非常に柔らかい刀削麺が魅力的で、コクや深みは薄いですが、
適度な唐辛子の辛さと山椒の痺れでバランス良くおいしいです。
★3.2 港区 六本木駅 郷味屋 刀削麺 麻辣刀削麺(3辛) 750円
程良いおいしさです。
★3.2 港区 虎ノ門駅 長安刀削麺 山椒の効いた麻辣刀削麺 680円
辛さも痺れも非常に薄く、物足りない麻辣刀削麺です。",,
90,"メニューに”看板メニュー！”と書かれている「麻辣刀削麺 大盛」（税込800円）を注文しました。
メニューには「大盛」は100円増しの税込900円と書かれていますが、店員さんに大盛無料と言われたので、大盛でお願いしました。

しばらくして到着。
麺はモチモチで、本格的な刀削麺です。
太さは太めですが太過ぎることはなく、スープとの絡みも良いです。

スープの辛さはピリ辛程度で、上に載っている挽肉と一緒に食べると肉の旨みと合わさって美味しいです。

麺が太くモチモチしていることもあり、大盛はそこそこ食べ応えがあります。

この内容で税込800円はありだと思います。

【評価基準】
☆☆☆☆★：最高（S）
☆☆☆☆：自信を持ってオススメ（A）
☆☆☆★：オススメ（B＋）
☆☆☆：普通（B）
☆☆：うーん（C）

【Blog】“しゅーてぃん”の食べ飲み日記

https://shu-tinfoodiediary.com

東京を中心に美味しいお店を紹介していますので、是非ご覧ください。

【Instagram】@shutin_foodie_diary

https://www.instagram.com/shutin_foodie_diary/",,
91,"【大人の階段降りるｗ】
☆
すっかり寒くなって来ましたねー
人肌恋しい季節
せや！！
人肌ないなら
刀削麺
・
はい！着丼！
・
辛うま刀削麺❤
・
脳内にBGM流して
スぅープ️ を
あーなたーに
あーげるぅ
温っかいんだからぁ
。。。。。
。。
・
ずずずず
( ﾟДﾟ)ｳﾏｰｰ
・
そう
わい
パクチー克服して
大人の階段登ったねん
今日は
パクチー有りで
・
結果。。。。

うーん
・
※大人の階段降りた
※パクチー嫌い芸人
※パクチー無理な人と繋がりたい
※人肌恋しい人と繋がりたい
・

ーーーーーーーーーーー
800円
ーーーーーーーーーーー
・
旨い#刀削麺 教えてください
美味しい 物アップします
私はこんな人 @aoyan_food ️
・
・
㊙️ストーリーの方が情報早くて多めなのでフォローしてね
♪
・
いいね コメントめちゃ喜びます♫
お気軽に
・
#新橋ランチ #新橋グルメ　#銀座グルメ #東京レストラン #東京グルメ　#グルメ　 #東京ランチ #食べログ #グルメ好きな人と繋がりたい #tokyofood #japanesefoodie #tokyogourmet
#インスタグルメアワード2020",,
92,"大きなシャリダマに　パリッと乾いた 海苔を巻いた

軍艦から　とろ～っと零れ落ちそうな　馬肉 と 卵黄

蕩けるような馬肉に　ガーリックチップの食感も際立つ

トロ馬肉のこぼれ寿司　￥８００　を　つまみながら飲む


黒ビールが おいしぃ～ (´0ﾉ｀*)


クリームチーズの　たまり醤油和え　￥５００


生ではありませんが・・

ればとろ ￥６８０　脳裏に蘇る　あの懐かしい 味 と 食感・・

特大ジョッキに入った　檸檬ハイボール￥３８０　を グビッと・・


こちらは　シャリダマを覆った 薄切りリブロースを

バーナーで炙って脂を溶かし　牛の旨みを 直接

ご飯に吸わせる　斬新なスタイルを採用した さしとろ ￥６８０

牛の旨みを たんのぅ～ (￣▽+￣*)


握りは　中トロ　赤身　鴨　巻物　肉寿司８貫　盛り合わせ￥１，６００


さてと・・　サクッと 飲んだ後は・・・


※詳しくはブログ記事をご覧ください→ 今夜は肉寿司で かる～く・・
http://ameblo.jp/yuki18nori19/entry-11871394921.html


バル　肉寿司
東京都大田区蒲田５－１９－４
ＴＥＬ　０３－６７１５－７５５５
ＯＰＥＮ　１７：００～０２：００

定休日・・　月曜 及び 不定休",,
93,"2019.6月訪問

お連れさんと訪問。

鳥樹さんで不完全燃焼気味でお店を出たので、お連れさんが一度、行ってみたいという肉寿司さんが目の前にあるので、仕切り直しをする事に。

・ユッケ
・極上馬ヒレ刺し
・赤身4種盛り
・炙り肉寿司盛り合わせ

馬刺しが昔は苦手だったが、今は大好き。しかし、馬刺しのユッケはちと。牛のユッケもそうだがユッケは苦手なんだなと実感。

赤身握りや炙り寿司は、相変わらず美味なり。
お連れさんも初めて肉寿司さん、美味しいと喜んでいるので何より。

こちらは、お料理もそうだがスタッフさんの感じが良いのが好きですね。何回か来ておりますが、当たり外れなし、皆さん笑顔が素敵で接客を楽しんでいる感じが居心地良い。

蒲田店さんには、2軒目利用画多いのですが〆飲みが気分良く終われるのも好きな理由。

また再訪致します。感謝。",,
94,"前を通る度に気になっていたお店。
お店イチオシ""さしとろ""、""肉寿司""をオーダー。
合わせるのは、
プレミアム生ワイン(赤)を「ボトル並みのデキャンタ」。
でもデキャンタじゃなくボトルでやって参りました。
肉に赤ワイン。やっぱうまい！
追加で、べっこう玉とポテサラ。
べっこう玉は濃厚で、オーダーすべき逸品ですね。
これは美味しい！
べっこう玉をポテサラと合わせて食べると、さらに美味しい。

美味しかったです。
ご馳走さまでした。",,
95,"九州情熱屋 串ジロ (お店の表示。串ジローではない)

赤羽駅南口を東側に出て1分、磯丸水産のそばにオープンした居酒屋さん。

目をつけていたのは、新店ということもありますが、オープン記念の30分飲み放題100円にロックオンしたからでした。(いかにもビンボー人ですがホントならうれしいじゃないですか！)

夜8時半に訪問。

高い壁に仕切られたのファミレス席は、50席はあるでしょう。

お店にはフロアに中国系の女性。丁寧な対応です。

激安飲み放題は、お通し、2品料理注文の条件付き。

タブレットからのタッチパネル式オーダーです。
メニューはキビナゴ、ごぼう天、馬刺し、焼き鳥、焼きとん、刺身、枝豆などの一品など。
一つ気になるのが、日本語表記の長音記号がことごとく抜けてる笑

つまり日本資本ではないってことですね。
確かにチェーンぽいのですが、この名前のチェーンは見つからない。

焼き鳥が2本300円、焼きとんが1本180円～、一品は500円くらいからとちょい高めです。

さあトータル評価は如何に。

まず塩っぱい梅サワー。美味し。
早速オカワリトマトハイ。結構濃いかも♡。

ハツ串。実は心臓だけにそのサイズが心配でMyハツはドキドキしてた。

でも大ぶりで大満足！ 焼き加減も塩加減もGoodです。

30分を過ぎると延長コールで飲み放題は30分300円に変わります。でも半額以下ですよね。

焼きとんのガツ、シロが塩で到着。
ガツはちょっと小さいですが味はとても良い。

シロはいっぱい刺さって、下ごしらえがちゃんとされていて柔らかく噛みきれます。塩はよくきいてます。

野菜焼きも推してます。
エリンギ豚バラ巻。串は小さめですが、この店塩が美味しい。
キノコの食感と豚バラのコクとその塩がウマウマ。

頂いた限りとても美味しく、期間限定ですが酒のCP含めてすごく満足してしまいました！
足はふらつきました！",,
96,"高田馬場駅から歩いて5分弱、早稲田通りの一本裏手の通りにある肉バルのお店。近くには鶏そばの三歩一がある。平日のランチタイムに久し振りに入ってみる。

店内はテーブル席が10ほどありほぼ埋まっている状態。ランチメニューは900円〜1100円の価格帯。牛や鶏のグリル、ハンバーグ、豚のソテー、カレーなどある。

今回は「牛ランプ肉と中落ちカルビのグリル 1100円」にする。

サラダバーと日替りスープ、ライスはセルフ。サラダバーは10数種類あり充実している。前に来た時よりも増えていて、やっぱり種類が多いと嬉しい。ドレッシングも選択肢が多い。

メインのお肉はスキレット鍋で提供される。ジュージューして来て食欲をそそる。下にフライドポテトが敷いてある。さっそく食べてみると、赤身あるものの柔らかくて美味しい。

適度な大きさにカットされていて食べやすい。ソースも濃くも薄くもなく、ご飯のおかずに最適な味付け。全体的に前に来た時よりも内容が良くなっていて満足度高め。店員さんの接客も丁寧で好感持てた。また来ようと思う。

LINEの友だち登録をするとソフトドリンク一杯の嬉しいサービス付き。一回登録すればいつでも使える。スタンプ貯めるとワインのサービスもあるそう。お支払いにはPayPayが使える。",,
97,"高田馬場のMeet Meats 5バルを再訪。肉バルだけど、ここのサラダがすごい。

ランチメニュー。今日は前回気になった激辛ビーフカレーにしてみる。900円。

ランチスープはミネストローネ。小さいけれどあると嬉しいスープ。

3種類から選べるサラダ、今日はマッスルにしてみた。蒸し鶏、ビーンズ、ゆで卵などが乗っている。これもまたボリュームたっぷり。ナッツドレッシングがおいしすぎて感動。

カレーはお肉ゴロゴロ、グレイビ―少な目。一口食べてガツンと来る辛さに驚く。うわ、これは文字通り激辛だ。スパイスもがっつりきいていて、スパイシー。肉バルでこんな本格的なカレーが頂けるとは。クローブだけでも6個くらい私のお皿に入っていた。値段の割にお肉もしっかり入っているし、これはすごい。ただ、ご飯がおいしくない。炊き方なのか、場所が悪かったのか、固まっていたり、残念。量は普通にしたけど、多かったので、次回は少な目にしよう。Gotoeatポイント使えます。",,
98,"こちらは、ちょい飲みで利用させて頂きました。

電話予約なら15時から、ネット予約なら16時から飲み会の予約が可能と、中途半端な時間でも非常に使い勝手が良いです。

頂いたメニューは以下の通り。

●7種のハーブを使ったポテトサラダ(380円)

こちらは、イメージでは、ディルやチャービルなどのグリーンハーブをたくさん入れた感じかな？と思っておりましたが、ドライハーブやスパイスを入れた、お酒が進むお味でした。
特にクミンが効いていて、スパークリングにもビールにも合う◎
優秀なおつまみサラダです。

●牛カルパッチョ(550円？) ※2人前〜

サッと炙って、ほぼレアの状態で頂きます。
もうこれは説明不要の美味しさ。
ペロリと頂けちゃいました！


●ムール貝のワイン蒸し(780円)

これはバゲット必須。
ワインが捗ります。

●カメノコステーキ (？？？円)

赤みの旨味を感じられるお肉で、美味しかったです！
でも、カットの仕方は、縦半分にされてると、口に入れた時、焼き面が多くなるので、ビジュアルのシズル感は分かりますが、生肉派としては縦カットはしないでほしいかも。

●ステーキとレンコンのアヒージョ(380円？)

これは失敗。
入ってるステーキがほぼ脂身だった上、肉の部分は火が入りすぎてカリカリ状態に。
アヒージョはオイル煮なので、脂身とオイル煮がクドすぎて食べられず。


お酒は、ボトルもグラスも色々あって、比較的リーズナブルな価格帯のボトルも置いてあるので、楽しく飲めます♪

また機会があればお伺いしたいです。",,
99,"浜松町駅程近くにあるビルの1Fのドイツ料理のお店。
ドイツビールが飲みたくて予約していきました。

日本のビールとはまた違ったガツンとくる感じの飲み口でいいですね。
複数種の飲み放題だったので、色々と味わわせてもらいました。

料理はハム、ソーセージ、ポテト、プレッツェルなどなど。
やはり、ソーセージなんかはビールによく合いますね。
味も濃いめでガツンとしたビールにも負けないです。
プレッツェルはお菓子は知っていましたが、これはパンですね。
岩塩で食べるようです。
しっかりとした食べ応え。

コース外で飲み放題にないビールを頼んでしまうほど楽しめました。",,
100,"汐留ビルディングに入っている
フランツクラブに友達と来ました。

年始ということでコースも安くなっていて、
ドイツビール飲み放題付のものにしました。

～ミュンヘンコース～
＊彩り前菜の3種盛り合わせ
＊季節の野菜サラダ
＊プレッツェル
＊フライドポテト
＊グリルソーセージの盛り合わせ
＊南ドイツの郷土料理「シュペッツェレ」（ショートパスタ）

料理は全体の量は少なめになりますが、
ブレッツェル、ソーセージ、シュペッツェレは美味しかったです。
ドイツ料理のソーセージはビールによく合います。

そして、今回のドイツビールラインナップはこちら↓
＊シュパーテン　ミュンヘナーヘル
＊フランツィスカーナー　ヴァイスビア
＊エルディンガー ヴァイスビア
＊エルディンガー デュンケル

ひと通り飲んでみましたが、
やはりドイツビールは飲みやすくて美味しいです。
日本のビールも当然美味しいですが、
ドイツのは何杯でも行きたくなる美味しさです。

単品でドイツビールを頼むより
飲み放題で頼む分、安く済みましたし、
大満足です！立地も良い場所で助かりました。


ご馳走さまでした！！",,
101,"ミュンヘンのラガービールHelles（ヘレス）といえばSpaten（シュパーテン）！爽やか飲みやすい。ミュンヘン駐在時代はEin Helles bitte! が飲み始めのスタート。市内にはレーベンブロイビール工場があったりとビールの街ミュンヘンだった。ビール純粋令に守られたドイツビール。日本人にはややあっさりと感じられるかもしれないが、一生飽きません。
ランチにソーセージランチを注文。白ソーセージはドイツではだいたい朝食で生をボイルされたものを皮を向いて戴きます。こちらは炒められて登場。でも悪くはありません。濁ったヴァイスビールはミュンヘンで飲みすぎて飽きました。やはりHelles が好き！
ドイツみたいにコーラ、水、ビールがだいたい同じ値段ならビール飲みますよね。ちなみにSpartenはこちらランチタイムで700円税込み。
ベルリン名物カレーソーセージなど色んなメニューがあります。全体的にはやや値段が高めですが、パーティーメニューなどがおすすめかも。緊急事態宣言発令でまた休業に入るようなので今週末セットメニューがおすすめ。乾杯Prost!",,
102,"中央区銀座3-4-7 銀座サニービル B1F　日曜日に２人で訪問(゜▽゜)

営業時間

【月～木、土】 11:45～23:30
（FOOD LO 22:30 / Drink LO 23:00）
【金】 11:45～24:00
（FOOD LO 22:30 / Drink LO 23:00）
【日】11:45～23:00
（FOOD LO 22:00 / Drink LO 22:30 ）
日曜営業　定休日　無休

店内落ち着いた雰囲気でちょっとおしゃれな感じでした(゜▽゜)
僕たちが案内されたのは、４人席のお部屋。２人ではゆったりスペースです(゜▽゜)


注文したのは、
・生ハム（ハーフサイズ）880円　２人でちょうど良いサイズでした。生ハムがすきな人は、　　　ちょっと足りない気がするかも(゜▽゜)
・スプリングラムチョップ１本680円　少し小ぶりですがバルサミコソースがよくからんでておい　しかったです(゜▽゜)
・ビーフタンステーキ　1680円　量は少し少なめ。けどこれくらいがちょうどいい感かな(゜▽゜)
・揚げチーズニョッキ　680円　チーズ入りのニョッキは初めて！チーズ味のニョッキです。。。
そのままの感想ですいません(゜▽゜)
・ハイボール８杯　飲みすぎです(゜▽゜)お通しはピクルスでした。

全体的に安定の美味しさでコスパも良し(゜▽゜)
他の地区にも店舗はあるみたいですがまた銀座来ます(゜▽゜)

御馳走さまでした。

＃銀座　＃ワイン酒場　＃ガブリシャス",,
103,"銀座一丁目から徒歩3分圏内、銀座ガス灯通りにあるワイン酒場。
お洒落な空間でランチはステーキセットや丼ものなどの提供。
Wi-Fiもありドリンクも充実しているのでやや長めの滞在にも使える。
────────────────────
場　所　銀座一丁目
金　額　1380円
空　間　テーブル席、薄暗い空間
決　済　カード、電子マネー、現金
────────────────────
最後までお読み頂いてありがとうございます。
フォローやいいねが励みになります！
─･･─･･─･･─･･─･･─･･─･･─ ･･─･･─･･─
Instagram/GoogleMapも更新しています！
▼Instagram @sunao_dayo
https://www.instagram.com/sunao_dayo

▼ GoogleMap SUNAO
https://goo.gl/maps/hweqPKucT2wnp2iJ7
─･･─･･─･･─･･─･･─･･─･･─･･─･･─･･─",,
104,"銀座にあるバル「ワイン酒場 GabuLicious 銀座店」でお昼です。

肉料理とチーズ料理をメインに、お酒をガブガブ楽しめるワイン酒場、なので「ガブリシャス」。なんとランチは毎日17時まで。昼からワインも可能。場所は、煉瓦亭前。

他に渋谷と仙台に姉妹店があります。運営はエスエルディー、母体は（株）DDホールディングス。現在ダイヤモンドダイニング、バグース、ゼットン、などを有する大きなオープンイノベーション企業。中には「山手十番館」もありました。

今日も、行ったお店がなんと『改装休業』！ネットに告知してほしい。で、急遽、引き返す。
こちらは、以前勤務地がこのお店の斜め前にあったので、名前だけは知っていました。

店内に入ってみると、なかなか素敵なバー風情。音楽もニューヨークのホテルのバーラウンジで流れているような緩いジャズが流れています。

ランチメニューは、鉄板ビーフステーキ定食、鉄板ねぎ塩牛タン定食、ローストビーフ丼、ワイン酒場の自家製キーマカレー、マグロとサーモンの海鮮ボウル、などが揃っています。

今日は「ガブリシャス特製唐揚げ定食」オーダー。ご飯、メイン、漬物、サラダ、味噌汁付。（ご飯は大盛可能）。追加でアイスコーヒー。

【お味噌汁】
「ニンジンと大根のお味噌汁」
細く切った大根とにんじんの美味しいお味噌汁。

【サラダ】
「プチサラダ」
プチコーンの入ったサラダにイタリアンドレッシング。

【お米】
「ご飯」
大きなどんぶりで大盛にしていただきました。固めに炊かれて美味しかった。

「お新香」
柴漬け。箸休めまである。。

【メイン】
「ガブリシャス特製唐揚げ定食」
一個がしっかり大きい、こぶしほどのサイズが4個。オーダーを受けてから揚げてくれたのでアツアツ。衣がサクサク、お肉は柔らかくてジューシー。竜田揚げのように固くなくて、食べやすいのと、タレがなくても美味しい好みのガーリックガッツリタイプ。
添えには、お醤油ドレッシングのかかった千切りキャベツ。

【ソース】
「マヨネーズ」と、ポン酢に見えたけれど「照り焼きチキンソース風」。両方あることも嬉しい。このたれが、「ステーキソースと照り焼きチキンソースのいいとこどり」甘みを抑えた甘辛醤油ダレ。感動的に美味しくて鶏肉にぴったり！

【ドリンク】
「アイスコーヒー」

お姉さんに美味しい唐揚げだけでなく、このソースも美味しいのね、というと色々説明してくださいました。唐揚げは普通ですけれど、って、いや。ありそうで、なかなかないのよ。普通でさえも。

スタッフのお姉さんも元気があって、しっかり心強いサービス。帰りの際も、きちんと嬉しいみんなで挨拶の声。このお値段で美味しい定食、しかもボリューム満点であれば、大満足。「また来たい！」リピート確定です。",,
105,"炭火焼肉を楽しみたいならココ。
ランチで1000円は少し高いが、炭火焼肉を楽しめるのだからありか。
牛繁は昔、別店舗で未解凍の肉を出されて幻滅したが、今は改善されたのかも。
肉感より炭火の風味を味わえて、量も適量だし、足りなかったら追加もできる。
90分約2000円の食べ放題もやっている。
種類も豊富でホルモンも頼める。
けっこうやっている人が多いので、いつか挑戦してみたい。",,
106,"会社の飲み会で利用させていただきました！
店員さんの接客マナーもきちんとしていてよかったです。
フードの提供は忘年会シーズンで混雑していたからか、少し遅く感じましたが、美味しかったので待った甲斐がありました！
ドリンクの提供は早く忙しくても徹底しているのがわかりました。
全席？個室の上品で落ち着いた雰囲気のお店だったので、とてもよい時間を過ごすことができました。
鍋もあり、串焼きもあり、海鮮系もあり美味しかったです！
渋谷で個室居酒屋を探しているなら是非利用してみてください！",,
107,"選べる鍋の食べ放題&飲み放題プランがコスパ最高！牛羊酒場渋谷店お・・・・お腹が減った・・・・
 
腹が減っては戦ができぬo(〃＾▽＾〃)o
 
思い立ったが吉日！
 
渋谷まで足をのばしてみた☆
 
 

 
肉料理個室居酒屋牛羊酒場渋谷店 
 
東京都渋谷区宇田川町26-4 Lu82ビル2F
 
JR渋谷駅ハチ公口徒歩１分
渋谷駅近く！渋谷駅から298m
 
営業時間
[ランチ]
12:00～16:00
[日～木・祝日]
16:00～24:00
[金土祝前日]
16:00～翌5:00
日曜営業
 
定休日
年中無休で営業。
 

 
がっつり食べたかったので、
 
豪華！食べ放題&飲み放題のコースをチョイス！
 
鍋の食べ放題と３時間飲み放題がついていて、３５００円って安い(‾□‾;)!!
 
牛肉とラム肉の盛り合わせ付きの全8品　★─☆。o゜。★─☆。o゜。
 
 

 
季節の前菜　★─☆。o゜。★─☆。o゜。
 
本日のサラダ　★─☆。o゜。★─☆。o゜。
 
体にとても良い感じがした新鮮野菜と生ハムの相性もよく、とても美味しかったよ！
 

海鮮カルパッチョ　★─☆。o゜。★─☆。o゜。

色鮮やかなサーモンのカルパッチョで、食欲をそそります(^^♪
 
言うまでもなく、おいしかったです！

 
季節野菜の天ぷら　★─☆。o゜。★─☆。o゜。
 
外がサクサクっとして、素材の持ち味を生かした季節野菜の天ぷらで最高でした！
 
 

 

特選！牛肉とラム肉の盛り合わせ　★─☆。o゜。★─☆。o゜。
 
肉好きには、たまりません（笑）
 
味はというと、　((*´゜艸゜｀*))まぃぅ～♪
 

 

 
コク旨！豚鍋　★─☆。o゜。★─☆。o゜。

鍋の素材に、こだわりが感じられます！
 
味付けと素材の調和がすごくいいですねo(*^▽^*)o~♪
 
食べ放題なので、肉の追加とかをちゃんと聞きに来てくれたのも良かった！

牛肉チャーハン　★─☆。o゜。★─☆。o゜。

このチャーハンも食べ放題だけど、鍋でお腹がいっぱいになっていたので、この量でちょうど良かった（笑）
 
でも食べ放題なので、たくさん食べる人にはいいよね～
 
だって、味も格別で　ウマ━(●゜∀゜●)━ス!!!!

本日のデザート　★─☆。o゜。★─☆。o゜。
 
フルーティないい香りがするユズのシャーベットで、さっぱり★
 
ぉぃし～(>艸<)～ぃッッ☆
 
次回は、いつ食べに行こうかな.((((*。>ω<)ノGoGo♪
 

 
 
 
 ",,
